,fips_code,state,name,poor_or_fair_health,monthly_poor_physical_health_days,monthly_poor_mental_health_days,adult_smoking,adult_obesity,physical_inactivity,access_to_exercise,excessive_drinking,alcohol_impaired_driving_deaths,uninsured_under_65,primary_care_physicians,dentists,mental_health_providers,flu_vaccinations,high_school_grad,some_college,unemployed,children_in_poverty,single_parent_households,social_associations,violent_crime,injury_deaths,severe_housing_problems,households_with_high_housing_costs,households_with_overcrowding,households_with_lack_of_kitchen_or_plumbing_facilities,life_expectancy,diabetes_prevalence,hiv_prevalence,limited_access_to_healthy_foods,drug_overdose_deaths,motor_vehicle_crash_deaths,uninsured_adults,uninsured_children,other_primary_care_providers,median_household_income,children_eligible_for_free_or_reduced_price_lunch,homicides,firearm_fatalities,homeownership,severe_housing_cost_burden,population,proficient_in_English
1468,28081,MS,Lee County,0.18955630440000001,3.8215381985000003,4.028345824700001,0.1979662495,0.306,0.314,0.5328790254,0.1543696836,0.21052631579999997,0.126876023,0.0009486888,0.0006240213,0.0048155605,0.52,0.8399826539,0.6411320923,0.040531594,0.204,0.39122985740000005,13.351916702999999,0.0,85.17128108899999,0.1615598886,0.13025144460000002,0.0307954194,0.0109873104,74.670494871,0.128,252.8,0.08865999220000001,10.562801724,24.353457687,0.1644917379,0.040636670800000003,0.0023783453,51559.0,0.6337071450999999,7.9,17.4,0.6727104818,0.13233884880000002,84933.0,0.0058145427000000005
1469,28083,MS,Leflore County,0.3115129997,4.9781744708,4.4515142248,0.22199117489999998,0.423,0.32899999999999996,0.6920506234999999,0.0972356242,0.1666666667,0.13902489199999998,0.0006698821,0.00034219620000000003,0.0044143312,0.37,0.7502173913,0.5055946954,0.07355483,0.602,0.6450024027000001,11.722936763,613.8075048999999,91.43932021399999,0.2138568129,0.1916076845,0.040646651299999996,0.0217090069,71.535932559,0.16,475.6,0.3078157981,3.2121491315,20.378295263,0.18668122269999998,0.0402725392,0.0008212709,25569.0,1.0,17.1,21.6,0.49107568960000003,0.19849971149999998,29223.0,0.0079079799
1470,28085,MS,Lincoln County,0.2118652516,4.2512409273000005,4.3480857037,0.2109511393,0.395,0.35,0.48263500530000003,0.12355818140000001,0.28,0.1431681708,0.0004924253,0.0003202609,0.0002911462,0.47,0.8128968254000001,0.5795427763000001,0.052129775700000006,0.24100000000000002,0.4230769231,17.959041798,107.89426362,94.740733894,0.1312043093,0.0967869893,0.0361677568,0.0061562139000000005,73.177234099,0.132,175.2,0.1194725842,3.2121491315,28.407570412,0.18224022129999998,0.0494935543,0.0011936996,40898.0,0.6380018969,14.8,27.7,0.7489458067,0.09787997949999999,34347.0,0.00040207839999999997
1471,28087,MS,Lowndes County,0.21225485649999998,3.91350901,4.0957876201,0.2061659607,0.369,0.294,0.6697335185000001,0.1299812106,0.10638297869999999,0.141775441,0.0005201168,0.0005575643,0.0015206299,0.34,0.8760749386,0.6154048025,0.053892215599999994,0.326,0.460182025,14.764605215,0.0,70.434345128,0.1652342071,0.1480832421,0.017189514399999998,0.0105285776,75.41880759899999,0.165,262.2,0.07118837089999999,8.9636858676,14.371567291,0.1799769332,0.0449899173,0.0014868381,42277.0,0.7586243053,8.6,15.8,0.6129916041,0.1312482547,59186.0,0.007028329
1472,28089,MS,Madison County,0.1591647596,3.4002979831,3.4959027058,0.1507395479,0.308,0.23600000000000002,0.8044704474,0.1540602818,0.2741935484,0.09543568460000001,0.0013604276999999998,0.0007073353,0.0013668776,0.47,0.8460017422,0.7785217895000001,0.038520829900000005,0.14300000000000002,0.35210453280000004,12.938333619000002,155.18100675,57.248538222,0.1552351435,0.1277262814,0.0261420294,0.014283789199999999,76.62417939,0.10099999999999999,290.0,0.0532482346,4.470030045,10.552886848,0.1173086543,0.0456464191,0.0008029211,69820.0,0.5090724603,7.2,15.7,0.7065225881999999,0.1230666131,104618.0,0.0124873192
1473,28091,MS,Marion County,0.2376256616,4.3739800745999995,4.3227420328,0.2049755705,0.364,0.28600000000000003,0.3532560543,0.1196189078,0.10526315789999999,0.1589914462,0.0003564215,0.00023933939999999998,0.00047867879999999996,0.35,0.8217181467,0.5048185031,0.0553112479,0.33,0.3303883981,19.009148152999998,292.9951039,129.75744737,0.1676006113,0.1351069379,0.041263372400000005,0.0030565461,72.249404934,0.151,264.5,0.18074139460000002,26.356364403,39.739046925,0.20324861719999998,0.0528971354,0.0005983486,28967.0,0.8452950558,14.9,25.0,0.7862832315999999,0.1296567248,25069.0,0.0020499519
1474,28093,MS,Marshall County,0.20751665449999998,3.9692123774,3.9324624954000003,0.1799835661,0.377,0.35200000000000004,0.4149526168,0.1322709181,0.11538461539999999,0.1387524033,0.0001117287,0.0001403745,0.00011229959999999999,0.39,0.8091077441,0.3696941505,0.0508068928,0.342,0.4601578411,9.7762632329,373.76348921,97.176333398,0.1705455933,0.1419705198,0.0240366272,0.0171690195,74.054254392,0.15,228.2,0.0762365125,3.2121491315,35.899843382,0.1744220076,0.0447017806,0.0005614980999999999,38498.0,0.9213906112000001,12.6,19.4,0.7587893611,0.1333171835,35619.0,0.0029871934999999997
1475,28095,MS,Monroe County,0.19984981510000002,3.7929173034,3.9965232788,0.19526182109999998,0.35700000000000004,0.311,0.24058503879999998,0.13344523519999998,0.3529411765,0.1346411977,0.0005017701,0.0003623996,0.0001115076,0.42,0.8758684864,0.544206415,0.051905132199999995,0.256,0.3599224148,15.053104006,0.0,88.48523298299999,0.1212773592,0.0956043956,0.0193756728,0.0107642626,75.294281985,0.14800000000000002,100.1,0.033772417400000004,3.2121491315,24.926999500999997,0.170596128,0.045279944100000004,0.0008363069000000001,40371.0,0.6893632682999999,7.1,14.5,0.7493234581999999,0.11162682759999999,35872.0,0.0019492601999999998
1476,28097,MS,Montgomery County,0.24617616260000003,4.469149257200001,4.399187716,0.195720851,0.396,0.326,0.0805491991,0.1111297674,0.1764705882,0.15826625390000001,0.000588986,0.00029489830000000003,0.0001965988,0.39,0.84,0.5209059233,0.0508027798,0.337,0.5369269949000001,12.761362520999999,0.0,124.35635869,0.1690140845,0.1405140759,0.0352112676,0.0018779342999999998,73.731422718,0.17,330.5,0.0759671747,3.2121491315,26.04487944,0.2003780718,0.0510548523,0.0004914971,36182.0,0.8248749107,26.0,35.0,0.740495137,0.1311041617,10173.0,0.0035105834000000004
1477,28099,MS,Neshoba County,0.24842989149999997,4.6994755138999995,4.6493936881,0.2169421134,0.39399999999999996,0.331,0.45140854560000004,0.1289531325,0.2,0.1732264334,0.0005781723000000001,0.0005788416000000001,0.0007150397,0.23,0.8038653367,0.5247910061,0.0507753404,0.31,0.5241196334,13.604054008,0.0,116.84226973,0.1582867784,0.1071428571,0.052607076399999994,0.0079143389,70.155742113,0.14300000000000002,196.4,0.0379230338,13.600045332999999,37.715777767,0.2331046208,0.0561029327,0.0010895842999999999,38728.0,0.7461174881999999,10.6,27.2,0.7348927875,0.1099769839,29369.0,0.0079228888
1478,28101,MS,Newton County,0.2007576491,4.0427456682,4.183585636,0.1979789069,0.387,0.34299999999999997,0.35409760590000006,0.13360356939999998,0.24,0.1627960451,0.000278319,0.00018881279999999998,0.000236016,0.29,0.840239726,0.6564441772,0.053695217999999996,0.272,0.48597102509999995,16.699137211,0.0,118.50644842,0.1298377029,0.10094637220000001,0.0268414482,0.006866417,73.508472885,0.155,288.0,0.059829430999999995,3.2121491315,35.073555201,0.2075628162,0.0637464387,0.0007552514,39898.0,0.7027313709999999,9.9,19.4,0.7764044943999999,0.11896505730000001,21185.0,0.004439567
1479,28103,MS,Noxubee County,0.2651531602,4.6428496291000005,4.4809646023,0.214957578,0.405,0.325,0.1159809441,0.1026766984,0.0,0.19482835489999997,9.05961e-05,0.0001861851,0.001396388,0.19,0.725,0.4600301659,0.0739230181,0.45799999999999996,0.5804093567,12.683457147999999,0.0,89.04719501299999,0.1402214022,0.1331651955,0.013530135300000001,0.0009840098,73.654067681,0.165,396.9,0.1084293157,3.2121491315,28.351976905999997,0.2518636003,0.0615058324,0.0010240179,30130.0,1.0,0.7,18.2,0.7396301849,0.1477710512,10742.0,0.0008848686999999999
1480,28105,MS,Oktibbeha County,0.2232356065,4.2586803089,4.3121504566,0.1996579094,0.353,0.245,0.5631516016,0.1530630701,0.15625,0.1423722848,0.0004414745,0.000361453,0.0017068616,0.49,0.9,0.7573568281999999,0.048387096799999994,0.262,0.41605754729999994,11.839544077000001,176.0120694,44.77810633,0.2304832714,0.22025771649999998,0.022018873300000002,0.0022876752,77.775624096,0.113,180.9,0.1541796098,3.2121491315,10.761382343,0.1691361206,0.051181531100000004,0.0007028253999999999,39387.0,0.7124637681,4.4,9.7,0.5321681136,0.2190074964,49799.0,0.0043561819
1481,28107,MS,Panola County,0.23981335269999998,4.2074093269,4.0666156143,0.2121490701,0.374,0.382,0.2780707062,0.1294581912,0.2028985507,0.14685314689999998,0.0002341646,0.0002647526,0.0005000883,0.46,0.8525510204000001,0.4554749732,0.0676432242,0.34,0.4719815136,12.293642430999999,445.52073146,110.41589989,0.145447054,0.1035803497,0.0420271941,0.0090646889,72.67403000899999,0.161,265.7,0.11518260720000001,15.63645248,37.045361837,0.18996628989999997,0.04564362,0.0007060069,35927.0,0.8513099693999999,16.6,29.8,0.7278496265000001,0.1159271608,33994.0,0.0083795363
1482,28109,MS,Pearl River County,0.18691695809999997,3.9254114889999996,3.9995764545,0.17867893850000002,0.37,0.317,0.4861732994,0.1482094308,0.3181818182,0.14268212449999998,0.00027119869999999997,0.000199023,0.000416139,0.44,0.8518575851000001,0.5635072603,0.0527900873,0.249,0.3284527107,10.124751401000001,0.0,108.30704141,0.1392865809,0.1149825784,0.0237806358,0.010434360600000001,74.35023336100001,0.136,219.0,0.0580613208,32.575058364,25.576108298,0.181265438,0.0478108848,0.0006875339,47757.0,0.8494031220999999,5.7,16.7,0.7657170448999999,0.10374551050000001,55270.0,0.0031004468
1483,28111,MS,Perry County,0.2160353118,4.4732033527,4.441944643399999,0.20839602940000002,0.35100000000000003,0.33,0.5504489796,0.1309660256,0.25,0.1705457464,0.0005494051553956835,8.31117e-05,8.31117e-05,0.34,0.7652097901999999,0.5454233802,0.0625282167,0.313,0.3400924938,9.799918334,0.0,77.160493827,0.1104783599,0.0772300469,0.0259681093,0.011389521599999999,75.294729085,0.141,176.6,0.0398176535,3.2121491315,21.136187501,0.2134282524,0.062139219,0.0007480053,38997.0,0.7951002226999999,0.7,1.7,0.8203753351,0.0779652959,12032.0,0.0
1484,28113,MS,Pike County,0.2430022382,4.6069714073000005,4.687924221399999,0.2189741073,0.35200000000000004,0.337,0.5417532918,0.1136178408,0.1764705882,0.1453331263,0.00037814809999999995,0.0005574136,0.0036991994,0.33,0.8035253906000001,0.5120554883,0.05976855,0.37799999999999995,0.5961865207,18.151107974000002,0.0,84.855118672,0.1689234936,0.15043630019999998,0.025389302599999997,0.009140149,72.235236532,0.157,457.5,0.0892501616,3.2121491315,31.823334013,0.1928347066,0.0455434479,0.0012415121,32525.0,0.8655142104000001,14.3,24.6,0.6838657933,0.1653914067,39468.0,0.0112581527
1485,28115,MS,Pontotoc County,0.19577893329999999,4.0002459014,4.0636131317,0.1863030475,0.36200000000000004,0.289,0.2908835998,0.1477056206,0.1764705882,0.1607502424,0.0001584786,0.0001580278,0.00041087230000000005,0.32,0.8166623377,0.5568546833,0.0389628397,0.21,0.4012980651,11.410459588,0.0,86.568982654,0.1394686907,0.0895064686,0.034629981000000004,0.020398482,76.228843997,0.136,91.8,0.0463728299,18.066271334,30.031556235,0.20440741739999999,0.06378026070000001,0.0007269278999999999,45396.0,0.6571141277,0.7,12.8,0.7242969109999999,0.0978229318,31640.0,0.0224695796
1486,28117,MS,Prentiss County,0.23488583579999997,4.514084538500001,4.2524324841,0.19915831620000002,0.344,0.39799999999999996,0.5839531571000001,0.13458129630000001,0.37837837840000005,0.1563900787,0.000356351,0.0003958671,0.0007521476,0.51,0.875,0.5323463147999999,0.046051448099999996,0.243,0.2925880064,9.8986379474,0.0,100.16404820000001,0.1135662898,0.1002087683,0.0128468654,0.0056526208,74.092928192,0.14,75.6,0.038795515,3.2121491315,37.743927170999996,0.19853449469999998,0.0496261047,0.0008709077,36654.0,0.7272509004000001,5.6,17.4,0.7085912095,0.1056947096,25261.0,0.0008809833
1487,28119,MS,Quitman County,0.3464611564,5.3756108425,4.8246866846,0.26078262739999997,0.41100000000000003,0.382,0.1737808586,0.09568045480000001,0.3076923077,0.1646861925,0.0001360729,0.00013757049999999998,0.0004127115,0.38,0.825,0.40170454549999995,0.08732394369999999,0.575,0.6237890205,12.246564158,0.0,133.0317946,0.18166939440000002,0.1582491582,0.0343698854,0.0045826514,70.88128747399999,0.163,466.3,0.2363049018,3.2121491315,41.108432834,0.2147713951,0.0418502203,0.000825423,26740.0,1.0,18.7,1.7,0.6552734375,0.1656934307,7269.0,0.0079443893
1488,28121,MS,Rankin County,0.14653817619999998,3.3165840045999997,3.3923364146,0.1625392717,0.345,0.28800000000000003,0.7008127555,0.1572956103,0.17708333329999998,0.10190516279999999,0.0006723114,0.0006312466999999999,0.0011967386,0.46,0.8921057456999999,0.6844180998999999,0.0356618862,0.11900000000000001,0.2641004703,11.183001837,64.42457536399999,62.853130058999994,0.0993494424,0.0780469413,0.0160780669,0.010873605900000001,78.974871201,0.113,364.3,0.0979311824,13.293541333,16.520925056,0.12788304279999999,0.0404781381,0.0008416623,65504.0,0.46601569159999995,4.2,12.9,0.7523992321999999,0.0728328275,152080.0,0.0076437663
1489,28123,MS,Scott County,0.2601848522,4.4710014378,4.4986789654,0.237089445,0.429,0.34600000000000003,0.6856425134,0.129099459,0.06,0.1923675685,0.0001418088,0.0003870514,7.0373e-05,0.26,0.8399548193,0.40370821490000003,0.040065656899999996,0.29,0.5826655983,12.762789379,482.6609307,107.32492621,0.1470737913,0.0858333333,0.0605597964,0.0096692112,73.546518584,0.14300000000000002,303.9,0.08653564050000001,3.2121491315,36.315216076,0.251409518,0.0606936416,0.0007037298,37201.0,0.9942758023,14.6,24.7,0.7108755943,0.10005479449999999,28420.0,0.043984919500000004
1490,28125,MS,Sharkey County,0.3036314448,4.9734508746,4.6365072085,0.24001109999999998,0.402,0.359,0.0199349064,0.0948464767,0.0,0.1553687636,0.000659051,0.0004570692457528949,0.00151670365715743,0.22,0.825,0.5723443223,0.0769230769,0.51,0.5400696864,21.968365554000002,0.0,100.31840188,0.1271186441,0.08793103449999999,0.045197740099999995,0.004519774,71.761942135,0.172,10.4,0.1584133657,3.2121491315,58.250045987,0.20184899850000002,0.046875,0.0002254791,28842.0,1.0,0.7,1.7,0.6213377557,0.0677631579,4435.0,0.0
1491,28127,MS,Simpson County,0.23866981339999999,4.4721211807,4.4168385268,0.2104984309,0.38799999999999996,0.324,0.2553176017,0.12370476279999999,0.11111111109999999,0.1461671522,0.00040873959999999997,0.0002597692,0.0003710988,0.38,0.81,0.5224083296,0.048285896200000004,0.336,0.4020714175,13.748513674000002,0.0,72.03551792100001,0.1912681913,0.12402354199999999,0.0431392931,0.04002079,74.441927134,0.17,246.2,0.0636618459,12.333345667,20.97117512,0.1848477125,0.051348076299999997,0.0003710988,38385.0,0.8533369953000001,5.8,17.6,0.7895301437000001,0.128085701,26947.0,0.0027751720000000002
1492,28129,MS,Smith County,0.2071841117,4.0203181632,4.131360641600001,0.18454783579999998,0.348,0.314,0.301194591,0.1402640815,0.2857142857,0.1490640166,6.28575e-05,0.0002487872,0.0001243936,0.43,0.875,0.5151941474,0.0470971564,0.24,0.30919220059999997,11.314350368,0.0,88.243701761,0.1700903862,0.130942452,0.0318816763,0.0221857025,75.898746816,0.14400000000000002,104.8,0.0681861641,3.2121491315,37.087402646,0.1848739496,0.0610412926,0.0004353775,42517.0,0.7134394668999999,8.8,21.1,0.8099145298999999,0.107540395,16078.0,0.0005265929
1493,28131,MS,Stone County,0.1853304565,3.8037819922000002,3.9668850157,0.17582359239999998,0.37799999999999995,0.316,0.5686494996,0.1529012246,0.5,0.1351680642,0.00027759270000000003,0.0002208481,0.0002208481,0.31,0.875,0.48160840759999995,0.0605783866,0.243,0.2843379447,6.6622251832,174.59745587,87.694954765,0.1222896791,0.0743362832,0.046834345199999995,0.0043365134,73.986042665,0.138,257.1,0.0818342323,3.2121491315,26.998054552,0.1685058157,0.0516317584,0.0005521201,44159.0,0.6537558685,0.7,14.4,0.784412109,0.1059367224,18112.0,0.0
1494,28133,MS,Sunflower County,0.28885971920000003,4.7256647303,4.4705754529,0.2425450024,0.462,0.33,0.2777928693,0.116366781,0.11538461539999999,0.1528742893,0.0003408187,0.00034640699999999996,0.0001924483,0.18,0.77,0.4515496273,0.0823136819,0.478,0.644111487,10.224561669,0.0,76.360778732,0.2185663925,0.18088942309999997,0.0464159812,0.0064629846999999995,71.51901216600001,0.157,897.6,0.2468781393,3.2121491315,23.362909046,0.2035202682,0.041113629,0.0011162003,29704.0,1.0,21.3,23.7,0.5624926514,0.18301480829999997,25981.0,0.0035591411
1495,28135,MS,Tallahatchie County,0.2635965033,4.357718489,4.0519069743000005,0.2174002694,0.42700000000000005,0.319,0.27402783199999997,0.1351126597,0.0,0.1607651608,0.0002084202,0.00028318580000000004,0.0003539823,0.27,0.895,0.32543911579999996,0.052921328399999995,0.41700000000000004,0.5718379042,14.589412255,0.0,86.361704753,0.1163055872,0.08494749119999999,0.0202964652,0.018244013700000002,74.452503389,0.149,168.0,0.3027489968,3.2121491315,31.921685465,0.2075952955,0.043877550999999994,0.0007787611,30998.0,0.9230769231,9.7,16.4,0.7735102421,0.1152049818,14125.0,0.0139875344
1496,28137,MS,Tate County,0.1856607701,3.5893556543000003,3.885670751,0.1800017481,0.385,0.295,0.3418264903,0.13858382660000002,0.4318181818,0.1438925225,0.0001772987,0.0002812841,0.0001054815,0.48,0.8156586826000001,0.5429803688,0.0500906245,0.24,0.4788732394,14.538491543,0.0,86.916581281,0.1579210395,0.1060142712,0.0389805097,0.0169915042,74.927388057,0.151,118.3,0.1519316375,22.369257576,27.173366076,0.18236969170000003,0.0500876168,0.0005274076,47296.0,0.7433468651,6.5,16.3,0.7619808306999999,0.1302257525,28441.0,0.0089870811
1497,28139,MS,Tippah County,0.22289106239999998,4.2008594257,4.1581208774,0.20060838820000002,0.374,0.384,0.6143846707,0.1365849841,0.22222222219999999,0.1556347683,0.0002703921,0.0002275934,0.0009103736999999999,0.42,0.829209622,0.5498281787,0.0448028674,0.231,0.3297317437,16.22352411,0.0,98.72025939,0.1299401198,0.1078883495,0.0190419162,0.0071856287,72.624207344,0.191,82.4,0.0606479928,3.2121491315,31.698591677,0.19762569829999999,0.056697377699999996,0.0009558924000000001,39695.0,0.7172633643999999,11.6,23.5,0.7411019015000001,0.09413422130000001,21969.0,0.0036835983000000003
1498,28141,MS,Tishomingo County,0.2017372922,4.2548590393,4.352514375,0.1965124044,0.35600000000000004,0.363,0.5069667738,0.1372949114,0.2702702703,0.1526524252,0.0004104458,5.1171800000000004e-05,0.0010234367,0.49,0.84,0.44830699770000004,0.049951853600000005,0.21,0.2661552766,6.6697450105,25.648917616,131.23628683,0.1065359477,0.0790697674,0.0155555556,0.0196078431,72.612493,0.14800000000000002,54.6,0.0,18.776137236,38.031712596999995,0.1897091723,0.0567184335,0.0009722649,35031.0,0.6663417804,0.7,19.5,0.7587430976,0.0804740251,19542.0,0.0019592903
1499,28143,MS,Tunica County,0.2723660033,4.6039022875,4.2632726854000005,0.2223887436,0.40700000000000003,0.331,0.5620708851,0.1145284983,0.3076923077,0.1152235427,9.77135e-05,0.0004570692457528949,0.0002992817,0.36,0.875,0.5851421584000001,0.058081357400000005,0.446,0.7151238592,7.8170803205,429.20524691,73.417183485,0.2493734336,0.1776198934,0.0814536341,0.0087719298,70.815008408,0.147,805.7,0.0963186086,3.2121491315,17.841947792,0.1556191117,0.0340871845,0.0005985634,31492.0,1.0,19.2,1.7,0.37509415009999997,0.2123845736,10024.0,0.0099486521
1500,28145,MS,Union County,0.1896066886,3.8712505909,4.0522669515,0.18579729539999998,0.35600000000000004,0.29,0.5872337289,0.1458562587,0.2647058824,0.16605150400000002,0.0004945074,0.0003501891,0.0001050567,0.39,0.8280311615000001,0.4970735786,0.0359187178,0.19399999999999998,0.3299957693,15.188442655,0.0,77.224453938,0.16288061869999998,0.1216967333,0.0430159497,0.0062832286,76.066787121,0.11599999999999999,133.6,0.0632019031,3.2121491315,24.502172015,0.21088845969999997,0.06264406780000001,0.0013307185999999998,46979.0,0.6358197047999999,0.7,9.2,0.7224740606000001,0.1119592875,28556.0,0.012612065
1501,28147,MS,Walthall County,0.25522739969999997,4.6101511122000005,4.3955140381,0.21572356,0.374,0.33899999999999997,0.20540050510000002,0.1108396379,0.3157894737,0.1762951602,0.0003424892,0.0002069108,6.897029999999999e-05,0.27,0.775,0.4123105475,0.0680910543,0.37200000000000005,0.4255379388,12.329611617000001,0.0,111.52517477,0.1527777778,0.1285067873,0.0355902778,0.0041666667,75.489282426,0.161,230.1,0.059097438200000005,3.2121491315,32.682251615,0.2229794357,0.0629701867,0.0002758811,32078.0,0.8887171561,13.5,19.0,0.8944604438,0.1781943939,14499.0,0.0040615028
1502,28149,MS,Warren County,0.2234629761,4.1854247704,4.1743793857,0.20383559210000002,0.39399999999999996,0.322,0.6377093884,0.1207747393,0.28301886789999997,0.1220020325,0.0005939754,0.0006200821,0.004533014,0.39,0.72,0.5771731690999999,0.057242481500000005,0.317,0.44954522049999995,13.36444633,343.80881286,86.281640109,0.1612815639,0.14575799720000002,0.022535976099999997,0.0051588379,73.09060383100001,0.155,407.6,0.1127263719,7.072485908099999,22.453476397,0.1553622159,0.0406504065,0.000748375,44227.0,0.9989170978,12.6,19.8,0.6367261167,0.1682872102,46768.0,0.0042719669
1503,28151,MS,Washington County,0.26574793399999996,4.7889238712,4.4990836041,0.21201826370000001,0.428,0.349,0.8027846765000001,0.0996123852,0.1568627451,0.1418215234,0.0004234507,0.0004110686,0.0010601242,0.35,0.7714179104000001,0.5254732001,0.0743168765,0.45299999999999996,0.6798099762,16.091126591,282.69762063,97.823734119,0.19840615550000001,0.1794217687,0.0313272877,0.0026930475,71.793771773,0.146,496.4,0.1882903914,7.7693492111,24.384224875,0.18813478530000002,0.037219268300000004,0.0010601242,30865.0,0.9985743139,28.2,32.1,0.5449613677,0.19592236579999997,46221.0,0.0037460790000000002
1504,28153,MS,Wayne County,0.2220039431,4.1919735031,4.2500935526,0.1923772477,0.402,0.38,0.0768303851,0.12923403390000002,0.12903225810000002,0.151379127,0.0002929688,0.0002445466,0.0003423653,0.31,0.79,0.4276880112,0.0627581612,0.33799999999999997,0.3543950568,11.71875,0.0,106.31968085,0.1336828309,0.11615487320000001,0.0190039318,0.013106159899999999,75.08144117100001,0.147,142.5,0.0071020305,3.2121491315,37.559730405,0.19328780809999999,0.0513216284,0.0004401839,36339.0,1.0,16.7,27.3,0.8084256634999999,0.10745856349999999,20446.0,0.0025721785000000002
1505,28155,MS,Webster County,0.20329648329999997,4.1191322122,4.0984735351,0.1893902923,0.336,0.316,0.0,0.1321718687,0.0833333333,0.1390728477,0.0003071568,0.00030721970000000004,0.0005120328,0.29,0.875,0.5639458752000001,0.0522006141,0.33,0.34708333329999996,15.357837616,0.0,105.28447054,0.1779975278,0.1340937896,0.0318912237,0.021013597000000002,73.69021171199999,0.14400000000000002,134.1,0.051942090499999996,3.2121491315,32.975855939,0.173973556,0.052787162199999994,0.0014336918,39479.0,0.5918591859000001,0.7,1.7,0.7451847996,0.1307561114,9765.0,0.0006471794
1506,28157,MS,Wilkinson County,0.2877461648,4.737804776,4.3541194752,0.2325162171,0.38299999999999995,0.34700000000000003,0.10973881349999999,0.109543192,0.4166666667,0.1524663677,0.00022106779999999998,0.0002271695,0.0002271695,0.17,0.775,0.32838813149999996,0.0870944993,0.405,0.6455375254,12.15872665,0.0,147.10725656,0.19781931460000002,0.17728,0.0261682243,0.0062305296,70.915208728,0.14800000000000002,326.1,0.0821570697,3.2121491315,43.306112348,0.19510596460000001,0.0516808831,0.0005679237,27962.0,0.9901960784,24.7,32.9,0.8070784178,0.1914387634,8804.0,0.0004658747
1507,28159,MS,Winston County,0.2697497956,4.7339575005,4.5288398563,0.21430772190000003,0.373,0.34299999999999997,0.26940306280000004,0.1172454074,0.1333333333,0.16460560330000001,0.00038546260000000003,0.0002192261,0.0014797764,0.24,0.825,0.5449282075,0.0596273292,0.33299999999999996,0.5197794294,18.171806167,0.0,125.01494744,0.16177429880000002,0.13408637869999998,0.0305283757,0.008480104399999999,74.631435024,0.14400000000000002,190.4,0.0731667411,3.2121491315,34.592234428000005,0.2104539202,0.053748558200000005,0.0009317111,36305.0,0.8938761308,0.7,20.7,0.7206854675,0.1469727991,18246.0,0.0066353964
1508,28161,MS,Yalobusha County,0.23735542769999998,4.5881293550999995,4.3615060479,0.2088517776,0.36200000000000004,0.35600000000000004,0.3451648525,0.11736180789999999,0.1578947368,0.13842913029999998,0.0001603721,0.0001600384,0.0001600384,0.28,0.8671052631999999,0.5291828794,0.054945054900000005,0.307,0.4726756565,16.037206319000003,0.0,96.674400619,0.1578431373,0.1265469062,0.0284313725,0.0088235294,73.16999502,0.16399999999999998,260.2,0.039699184,3.2121491315,42.520427043000005,0.1738827788,0.0491299898,0.0006401536,36834.0,0.7876213592,0.7,17.7,0.7478829869,0.12604865769999998,12497.0,0.0
1509,28163,MS,Yazoo County,0.2714596134,4.6662456421,4.4058468295,0.2504802797,0.406,0.33799999999999997,0.4309282024,0.12293641779999999,0.2580645161,0.1506898314,0.000183392,0.0002587131,0.0010718114,0.37,0.7471804511,0.405630355,0.0602475033,0.41700000000000004,0.6430465527,8.4360328638,0.0,93.88099674,0.1726744186,0.1441599001,0.0331395349,0.0075581395,72.789913252,0.166,518.9,0.2081569175,12.238703677,27.391738032,0.2039718032,0.0419340397,0.0004804672,33051.0,0.9985130112,17.6,21.1,0.6194168017,0.1432357043,27057.0,0.0261782147
